"","A19","A1J","AGQ","AGT","AJW","ASY","AZE","B5X","C3P","C8A","CAQ","CFR","CK7","CNS","CRM","CRN","CZE","D3H","D7G","D88","E09","E22","ED1","ETK","EV5","F32","F60","FBD","FEE","G6E","GDP","GS3","GYG","H1H","H71","H8T","HAS","HNS","HXU","J1N","JAM","JFJ","JSP","JVY","K3W","K7R","KGA","KKA","KMT","KU1","KUK","MC7","MCC","MP1","MTY","N06","N49","NA9","NCD","NE0","NG9","NQ5","NRM","NTK","NX0","P3N","PAK","Q1P","Q6C","QQ9","QZ7","R5F","R6N","RBV","RG0","RHW","RME","RRR","RT7","RZJ","S5P","S5T","S9D","SET","T7H","T81","T8Q","TDC","TXE","U1B","U8R","UCP","V3H","V9B","VVW","VZ2","W0K","W42","W86","W8A","WAB","WBA","WT8","WZV","X99","XA6","XBX","XED","XFV","XHN","XM8","XNG","XW3","XY3","XZQ","Y3C","Y4W","Y80","YDJ","YDY","YF0","YH4","YHV","YNV","YQN","Z3Q","Z4N","Z50","ZM9","ZQG","ZQU","ZRN","ZXH","ZYK","ZZS","YZF","RDQ","BUJ","C93","Q7R","ZNY","MC1","AK0","U8D","DGV","NC6","FPJ","XU0","G8F"
"HNS",0,0.137280738711257,0,0,0.203637355410846,0,0.104721519245539,0.0738930211306343,0.279659852840608,0.183856064227997,0.21440270623011,0,0.307227509000179,0,0.0794446397675953,0.23616596116144,0.0367995729022584,0.0401926129803895,0.155055346544734,0.101299034012742,0.183856064227997,0.214087736314101,0,0.0811508216074051,0.151680057237725,0.264193669436369,0,0.264193669436369,0.255117965083428,0,0.0901970413911975,0.149139737614403,0.174224786861065,0.0241408840632758,0.101299034012742,0.181578439484385,0,0,0.0502298742861203,0.125612476943059,0,0.336994786915309,0,0.151680057237725,0.249548762745096,0,0.187573071472039,0.394684246654657,0.183856064227997,0.221234342759206,0.121484678188243,0.259409601344741,0.116420086890406,0.0738930211306343,0.0398532613586421,0.195950975583411,0.264193669436369,0.112739716656933,0.299501151316697,0.270216316109243,0.180775943346995,0.0398532613586421,0.0783608435384234,0.0368578360414151,0.155995789900981,0.144157139504676,0.0856261724652632,0.397289918972003,0.23536940792536,0.170819573089623,0.0856261724652632,0.0778779050761548,0,0.394684246654657,0.214087736314101,0.195950975583411,0,0.0599595637141755,0,0.151680057237725,0.202903707382341,0.120959854816226,0,0.0241408840632758,0.264193669436369,0,0,0.0686166031226451,0.0325803577720303,0.270216316109243,0.202903707382341,0,0.171779993738348,0,0,0.220875158742801,0.160127984591824,0.0931788192889143,0.137280738711257,0.12829326902337,0.0436452211879704,0.114475324687646,0,0,0,0.181578439484385,0.140841715926308,0.282151998633746,0.23616596116144,0.203637355410846,0,0.249998589875085,0.0931788192889143,0,0.27533062526392,0.115158856021273,0.282261630133662,0.125612476943059,0.0375671592200374,0.172861962068611,0.0951154855875578,0.0856261724652632,0.192636535476498,0.239240722553892,0.388346547467358,0.0778779050761548,0,0.0811508216074051,0.026508353638683,0.21440270623011,0.0599595637141755,0,0.388346547467358,0.0901970413911975,0.163739108731352,0.136751919551296,0,0.0931788192889143,0,0.0482817681771265,0,0.0974420867222706,0.23536940792536,0.163739108731352,0.0462112253414746,0,0.136751919551296,0,0.150035922377461
"HXU",0,0.138304617719154,0,0,0.186208461879293,0,0.146538258631243,0.12354653742987,0.275846614897303,0.175041419163941,0.210203122532656,0,0.300374769774087,0,0.122415265641094,0.218647768982157,0.032244443307508,0.0813187814649883,0.155827682949429,0.0566037151757893,0.175041419163941,0.212326038853648,0,0.0437963358190051,0.148307164384349,0.242492947153062,0,0.242492947153062,0.251438981834554,0,0.055643083597163,0.129276903782685,0.161373453540133,0.0267515157512569,0.0566037151757893,0.178524747593914,0,0.0502298742861203,0,0.0803006351175043,0,0.323310740657198,0,0.148307164384349,0.245446824348494,0,0.185949216920281,0.386088673420289,0.175041419163941,0.216676897236112,0.123258831124639,0.258543599744618,0.0681527405853858,0.12354653742987,0.0239122462177979,0.188017569320126,0.242492947153062,0.115095836925649,0.2785486749186,0.252955309674556,0.17968300733548,0.0239122462177979,0.0345334810671233,0.0839145453596705,0.155023360041418,0.150294715248778,0.0567287486228202,0.386932432865196,0.213236809961276,0.149528883794762,0.0567287486228202,0.128076869494516,0,0.386088673420289,0.212326038853648,0.188017569320126,0,0.109486748789623,0,0.148307164384349,0.180491439652048,0.07386961894623,0,0.0267515157512569,0.242492947153062,0,0,0.118191610588454,0.0742962347750245,0.252955309674556,0.180491439652048,0,0.170451963766721,0,0,0.203215767182031,0.155564390008726,0.0956617278155933,0.138304617719154,0.129154135508134,0.0472422888081583,0.15522069034999,0,0,0,0.178524747593914,0.120714443596768,0.264966498581971,0.218647768982157,0.186208461879293,0,0.248650517377491,0.0956617278155933,0.0502298742861203,0.258102771144531,0.0723625402485974,0.232229402170845,0.0803006351175043,0.0850392228010831,0.173433856168583,0.0637820082309252,0.0567287486228202,0.181283957124801,0.23781615435945,0.376365691218119,0.128076869494516,0,0.0437963358190051,0.0738930225388016,0.210203122532656,0.109486748789623,0,0.376365691218119,0.055643083597163,0.142708714072423,0.1869419812522,0,0.0956617278155933,0,0.0959654598552507,0,0.0870267575934057,0.213236809961276,0.142708714072423,0.0946407546252817,0,0.1869419812522,0,0.15647628873661
"J1N",0,0.132993856787243,0,0,0.140486309029999,0,0.226663119075441,0.192608368692392,0.243549483919025,0.145427059623486,0.183106555401998,0,0.261940087638432,0,0.202240400325558,0.16928038841751,0.111803418172303,0.161068941008148,0.145739580885777,0.0243235706543758,0.145427059623486,0.188908173016617,0,0.0466685078372941,0.133293156583528,0.185010073109533,0,0.185010073109533,0.221129707644257,0,0.0432196976580272,0.0909180711172277,0.127488561253619,0.105351353564423,0.0243235706543758,0.15780749013897,0,0.125612476943059,0.0803006351175043,0,0,0.273671598028788,0,0.133293156583528,0.214963029504438,0,0.166344915979364,0.341738386986447,0.145427059623486,0.18825836510157,0.123756136492984,0.232125103077903,0.0189778310048113,0.192608368692392,0.103234801270568,0.15778603229835,0.185010073109533,0.119406882934694,0.220343061444172,0.201454155665806,0.161956243214174,0.103234801270568,0.0473421755398708,0.15134321163164,0.142313256033259,0.149901310378476,0.0531609352663065,0.340020487713972,0.157112965162005,0.103258770346379,0.0531609352663065,0.199751739031514,0,0.341738386986447,0.188908173016617,0.15778603229835,0,0.178880192081833,0,0.133293156583528,0.127201776679579,0.0104499223552146,0,0.105351353564423,0.185010073109533,0,0,0.187260649384001,0.153787205107387,0.201454155665806,0.127201776679579,0,0.153983906864769,0,0,0.155109232808221,0.136874558893436,0.108633978144563,0.132993856787243,0.126306432105531,0.125618907090903,0.235470638743548,0,0,0,0.15780749013897,0.0847847222468537,0.212876879122089,0.16928038841751,0.140486309029999,0,0.222267637970031,0.108633978144563,0.125612476943059,0.206341186918603,0.0136543034699336,0.176103063849938,0,0.162819493203516,0.159485477120381,0.0461152954502042,0.0531609352663065,0.146412351889944,0.212269321184935,0.32743397415048,0.199751739031514,0,0.0466685078372941,0.143133312548142,0.183106555401998,0.178880192081833,0,0.32743397415048,0.0432196976580272,0.0984599699126504,0.259353176574551,0,0.108633978144563,0,0.162814558801653,0,0.0857418230088603,0.157112965162005,0.0984599699126504,0.162808021073468,0,0.259353176574551,0,0.155172687174584
"JAM",0.130785296677872,0,0,0.25946660963844,0,0,0,0,0,0,0,0,0,0.32325847825535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096813361522216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265165823896785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237369183628772,0,0,0,0,0,0,0,0,0,0,0,0,0.096813361522216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25946660963844,0,0,0,0,0,0,0,0,0,0.132977549395038,0,0,0,0.096813361522216,0,0,0,0,0,0,0.132977549395038,0
"JFJ",0,0.203637639196813,0,0,0.137280434816943,0,0.431301792129793,0.355762217197502,0.0801019239356108,0.153392937174592,0.128803744991138,0,0.0513280339319788,0,0.407473405965001,0.105457312247989,0.351230281490874,0.375459155041758,0.18765136074013,0.283274041222957,0.153392937174592,0.133631978029102,0,0.281875872557864,0.18710641154803,0.0914937288031386,0,0.0914937288031386,0.096813361522216,0,0.270004568604938,0.194142595986421,0.1632722241921,0.333560121185056,0.283274041222957,0.159691002791108,0,0.336994786915309,0.323310740657198,0.273671598028788,0,0,0,0.18710641154803,0.0997637890015142,0,0.156221455757347,0.0709645499158818,0.153392937174592,0.122217058415431,0.218439078311115,0.103877901895235,0.292166925539214,0.355762217197502,0.344738883036834,0.141929004875506,0.0914937288031386,0.226745325116799,0.062999713271405,0.0722238563746554,0.162883202686767,0.344738883036834,0.294868413215312,0.331653158248925,0.185002236458102,0.20370732041097,0.266807402097804,0.0667734501122969,0.116994198940617,0.174861116662848,0.266807402097804,0.367850510737324,0,0.0709645499158818,0.133631978029102,0.141929004875506,0,0.349371743915148,0,0.18710641154803,0.146732418105349,0.283993547189893,0,0.333560121185056,0.0914937288031386,0,0,0.352895244878501,0.368380929870211,0.0722238563746554,0.146732418105349,0,0.170483671319335,0,0,0.120619540567934,0.178368368831553,0.244853984333285,0.203637639196813,0.211628827021865,0.36656589652736,0.441751413162545,0,0,0,0.159691002791108,0.202662122389038,0.060889804847465,0.105457312247989,0.137280434816943,0,0.107986718884346,0.244853984333285,0.336994786915309,0.0673369336481673,0.269639686630754,0.377977275599661,0.273671598028788,0.366205889368237,0.172048564816093,0.260976340684772,0.266807402097804,0.14437585944456,0.115155000539662,0.0537884935811519,0.367850510737324,0,0.281875872557864,0.332040084755561,0.128803744991138,0.349371743915148,0,0.0537884935811519,0.270004568604938,0.181322503704186,0.409551960371091,0,0.244853984333285,0,0.335275088335521,0,0.240583324123671,0.116994198940617,0.181322503704186,0.338360304263849,0,0.409551960371091,0,0.199588592102684
"JSP",0,0,0.952134280482274,0,0,0.955726712793495,0,0,0,0,0,0.00708024734192428,0,0,0,0,0,0,0,0,0,0,0.00542886493683575,0,0,0,0.963774868284178,0,0,0.0254478580733716,0,0,0,0,0,0,0.955726712793495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.977758706805273,0,0.0562156353763971,0,0,0,0,0,0,0.0200919870604016,0,0,0,0,0,0,0,0.0133815551569192,0.49327776015153,0,0,0,0,0,0,0,0.349104635925944,0.977758706805273,0,0,0,0,0,0,0.0133815551569192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856943394129803,0,0,0,0,0,0,0.968063339290693,0,0,0,0,0,0,0.968063339290693,0,0,0
"JVY",0,0.0176629625329438,0,0,0.0667256467149465,0,0.244314809122058,0.171206350251703,0.128746885157954,0.0347648188205261,0.0630014141455479,0,0.155584507517162,0,0.220374032709282,0.0944785285247979,0.17127103307029,0.189018769769773,0.0137619922495479,0.128367283700853,0.0347648188205261,0.064102480137993,0,0.115197349818281,0,0.127460942944369,0,0.127460942944369,0.104156702659097,0,0.105749828976495,0.0499717641660078,0.0352807365938116,0.152056835659937,0.128367283700853,0.0304318802519473,0,0.151680057237725,0.148307164384349,0.133293156583528,0,0.18710641154803,0,0,0.0983794825689071,0,0.0376425526244958,0.2430042978584,0.0347648188205261,0.0697620028179705,0.0313500638160346,0.110317926951057,0.145941658143807,0.171206350251703,0.166167484205186,0.0451939721867421,0.127460942944369,0.0396676467214041,0.158860288002588,0.125602376225253,0.0314928916805674,0.166167484205186,0.128941766485964,0.144605438188034,0.0091998957728043,0.0282864863951357,0.0980562266690096,0.245767753584104,0.103149261181621,0.0579771608944141,0.0980562266690096,0.183065855336651,0,0.2430042978584,0.064102480137993,0.0451939721867421,0,0.163503999324373,0,0,0.0787554965585455,0.140635864876359,0,0.152056835659937,0.127460942944369,0,0,0.167816502876808,0.182145911564999,0.125602376225253,0.0787554965585455,0,0.0223605706160537,0,0,0.0813289420365869,0.00875930751964893,0.0585212348141504,0.0176629625329438,0.0245948600157039,0.185796717438006,0.25476419045686,0,0,0,0.0304318802519473,0.0518564236273197,0.136862683456102,0.0944785285247979,0.0667256467149465,0,0.100481648812432,0.0585212348141504,0.151680057237725,0.130411437549052,0.12216326213489,0.299289097083059,0.133293156583528,0.179222326530548,0.0266409493753196,0.097029515759448,0.0980562266690096,0.0460448063297341,0.0896259064490818,0.237276410368102,0.183065855336651,0,0.115197349818281,0.144980189683197,0.0630014141455479,0.163503999324373,0,0.237276410368102,0.105749828976495,0.0550479695500162,0.230649643430152,0,0.0585212348141504,0,0.14871963146222,0,0.0613930635614351,0.103149261181621,0.0550479695500162,0.151663900764258,0,0.230649643430152,0,0.0298183299038388
"K3W",0,0.112325651606922,0,0,0.0797428101161888,0,0.337514042220508,0.259280863234326,0.0304319125707786,0.0713694902315436,0.0354094336166341,0,0.0585213051152037,0,0.314612834239592,0.0679692656625786,0.269527662796197,0.285852273837777,0.0947518997955465,0.217088168848619,0.0713694902315436,0.0361243163994234,0,0.208811258216067,0.0983794825689071,0.0910453478942954,0,0.0910453478942954,0.00618263781616701,0,0.197989869065188,0.124603043325655,0.0879945909228572,0.250412495218164,0.217088168848619,0.0680697751524727,0,0.249548762745096,0.245446824348494,0.214963029504438,0,0.0997637890015142,0,0.0983794825689071,0,0,0.0620697872700134,0.146064135628675,0.0713694902315436,0.0287865945911887,0.128077496997408,0.0199931999917398,0.231189032243652,0.259280863234326,0.264215895760797,0.0583352942580969,0.0910453478942954,0.136813209034583,0.101662807127084,0.0696851502956126,0.0689218294889281,0.264215895760797,0.222602978694184,0.238865939308473,0.0935533570367977,0.10837295896952,0.19204644275881,0.150277825228314,0.090743255629655,0.112701398853541,0.19204644275881,0.271427553177581,0,0.146064135628675,0.0361243163994234,0.0583352942580969,0,0.254059921315405,0,0.0983794825689071,0.0996997824858385,0.224219670173592,0,0.250412495218164,0.0910453478942954,0,0,0.256819752841786,0.279244801739408,0.0696851502956126,0.0996997824858385,0,0.0777922878422838,0,0,0.07269202868992,0.09039780774228,0.156480665412735,0.112325651606922,0.121256777368152,0.284144365709358,0.34791518136281,0,0,0,0.0680697751524727,0.131799936998509,0.0741398018770403,0.0679692656625786,0.0797428101161888,0,0.0137619921822939,0.156480665412735,0.249548762745096,0.0713804718214069,0.206897581673272,0.357178377400623,0.214963029504438,0.275010200275692,0.0773416274179232,0.188781546316915,0.19204644275881,0.0685661228545068,0.0157969962637674,0.1438557505826,0.271427553177581,0,0.208811258216067,0.240656622996114,0.0354094336166341,0.254059921315405,0,0.1438557505826,0.197989869065188,0.116719033802718,0.310616625778264,0,0.156480665412735,0,0.241049851528338,0,0.158581183557396,0.090743255629655,0.116719033802718,0.244378220598097,0,0.310616625778264,0,0.103449682916969
"K7R",0.194142595986421,0,0,0.347202683115358,0,0,0,0,0,0,0,0,0,0.41159120221937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096813361522216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354790061697894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292166925539214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347202683115358,0,0,0,0,0,0,0,0,0,0.206257072952038,0,0,0,0,0,0,0,0,0,0,0.206257072952038,0
"KGA",0,0.0502957359870088,0,0,0.061706795472008,0,0.276278579622462,0.199560063659106,0.0920870079054023,0.0273626066174404,0.0277036497645972,0,0.120291985718785,0,0.253054493264198,0.0780394726261584,0.208576326622964,0.223793747136429,0.0326919764565806,0.163914096579511,0.0273626066174404,0.0266631320232085,0,0.15219134967725,0.0376425526244958,0.111763095517663,0,0.111763095517663,0.0675542883093452,0,0.142295841228281,0.0768582058367687,0.0443325459867065,0.189198277895237,0.163914096579511,0.00855467519693036,0,0.187573071472039,0.185949216920281,0.166344915979364,0,0.156221455757347,0,0.0376425526244958,0.0620697872700134,0,0,0.207940388584225,0.0273626066174404,0.0345347947689353,0.0660929585246979,0.0727665950111993,0.180427435598416,0.199560063659106,0.203634118415293,0.0244664626639932,0.111763095517663,0.0748459137377189,0.13784488792334,0.102849116011952,0.00687313547599646,0.203634118415293,0.16599456285773,0.177188908987348,0.0316736394210573,0.0475104805859292,0.135082907118711,0.211596811019381,0.0940197481377738,0.0745916147071921,0.135082907118711,0.211660061323498,0,0.207940388584225,0.0266631320232085,0.0244664626639932,0,0.193466907412854,0,0.0376425526244958,0.0808788033523415,0.174479346445011,0,0.189198277895237,0.111763095517663,0,0,0.196759215394936,0.217175383103207,0.102849116011952,0.0808788033523415,0,0.0158368211895109,0,0,0.0695791417771339,0.0309131705330829,0.0946676657314032,0.0502957359870088,0.0593123918235782,0.222937668107962,0.286707325526203,0,0,0,0.00855467519693036,0.0817899312952436,0.112723929715945,0.0780394726261584,0.061706795472008,0,0.0630024082513956,0.0946676657314032,0.187573071472039,0.107027237306854,0.156230424770691,0.325144648151526,0.166344915979364,0.213074025578396,0.0158368240744363,0.133358307611343,0.135082907118711,0.0364955831612021,0.0521441955522228,0.20416051632197,0.211660061323498,0,0.15219134967725,0.178709664419254,0.0277036497645972,0.193466907412854,0,0.20416051632197,0.142295841228281,0.0751850925195528,0.254460693931898,0,0.0946676657314032,0,0.179871506133937,0,0.0990163621368029,0.0940197481377738,0.0751850925195528,0.183103263565888,0,0.254460693931898,0,0.0434405440842645
"KKA",0,0.257945919061035,0,0,0.202544034489606,0,0.483429059381064,0.40433669067349,0.117291272170307,0.211869750524216,0.180548930806158,0,0.0876491094424978,0,0.460655270350325,0.17246049797846,0.412364974031518,0.431626713609171,0.240614240818923,0.349692422576555,0.211869750524216,0.182170126592141,0,0.346186682096519,0.2430042978584,0.162183644675253,0,0.162183644675253,0.140992331073935,0,0.334558830049157,0.258335153685715,0.224716044859696,0.393855207322554,0.349692422576555,0.213313138768728,0,0.394684246654657,0.386088673420289,0.341738386986447,0,0.0709645499158818,0,0.2430042978584,0.146064135628675,0,0.207940388584225,0,0.211869750524216,0.173680905308372,0.273548074838461,0.140680014945567,0.359916205315996,0.40433669067349,0.406429014645492,0.199254146245813,0.162183644675253,0.282216847745083,0.133451267858604,0.141210346281612,0.214812628163634,0.406429014645492,0.359562608718135,0.384929769645999,0.239060877675834,0.254397732189737,0.33037032485792,0.0140801251792318,0.186513065210675,0.240554226794357,0.33037032485792,0.416477881737773,0,0,0.182170126592141,0.199254146245813,0,0.399696780900778,0,0.2430042978584,0.21457170163394,0.351932046897887,0,0.393855207322554,0.162183644675253,0,0,0.402117585605389,0.424909855345239,0.141210346281612,0.21457170163394,0,0.223481208789124,0,0,0.186880283853921,0.234582344042761,0.301517051215355,0.257945919061035,0.266683729150006,0.427388437595494,0.493811998775848,0,0,0,0.213313138768728,0.26663077640082,0.130642989441472,0.17246049797846,0.202544034489606,0,0.148568754602813,0.301517051215355,0.394684246654657,0.136651909522734,0.336792705433696,0.448487068563383,0.341738386986447,0.421010706030046,0.223376945144137,0.325376943728077,0.33037032485792,0.204835855375425,0.158533036608631,0.0277908654551802,0.416477881737773,0,0.346186682096519,0.386647794642946,0.180548930806158,0.399696780900778,0,0.0277908654551802,0.334558830049157,0.246579776886598,0.452189373107305,0,0.301517051215355,0,0.386990680729562,0,0.300813577880427,0.186513065210675,0.246579776886598,0.390353029322043,0,0.452189373107305,0,0.249361646486867
"KMT",0,0.0522900056684041,0,0,0.0366999470878906,0,0.27861293920131,0.205967351468929,0.101427020852431,0,0.0377391452127896,0,0.125401035853973,0,0.254472265325011,0.060401053519229,0.200528869056713,0.22207850353675,0.0401504802749871,0.146008554148327,0,0.0438302238615942,0,0.137499608703708,0.0347648188205261,0.0939505241033988,0,0.0939505241033988,0.0775156851897377,0,0.126622992646797,0.0545143544426847,0.0185000693740631,0.181994819090545,0.146008554148327,0.020767759494612,0,0.183856064227997,0.175041419163941,0.145427059623486,0,0.153392937174592,0,0.0347648188205261,0.0713694902315436,0,0.0273626066174404,0.211869750524216,0,0.0432784261869686,0.0658276159573344,0.0870916856750355,0.160854824158936,0.205967351468929,0.194726890748017,0.0130724960122258,0.0939505241033988,0.0737845495757264,0.124341931260939,0.0908524053646685,0.027790865369078,0.194726890748017,0.15127428502245,0.178892306150939,0.0356757684676314,0.0583595713509453,0.120821742211024,0.213749482839706,0.0718906592309303,0.0482340346001101,0.120821742211024,0.217830646493974,0,0.211869750524216,0.0438302238615942,0.0130724960122258,0,0.198226703338317,0,0.0347648188205261,0.054260334578087,0.15424910501298,0,0.181994819090545,0.0939505241033988,0,0,0.202580268620511,0.215029189071146,0.0908524053646685,0.054260334578087,0,0.0275668628197704,0,0,0.0484380284323558,0.0261449957077755,0.0914678949605004,0.0522900056684041,0.059216357907014,0.215520325511084,0.28905741370924,0,0,0,0.020767759494612,0.0610303007762741,0.102099138130047,0.060401053519229,0.0366999470878906,0,0.0771369205355361,0.0914678949605004,0.183856064227997,0.0956491593232629,0.136499466076607,0.299266422115382,0.145427059623486,0.212893728473138,0.0336572706820748,0.117412446221237,0.120821742211024,0.0121095127114883,0.0669174864779191,0.204503950908015,0.217830646493974,0,0.137499608703708,0.178825236617621,0.0377391452127896,0.198226703338317,0,0.204503950908015,0.126622992646797,0.0498498821094842,0.264944870073533,0,0.0914678949605004,0,0.183321960694416,0,0.0889684217310351,0.0718906592309303,0.0498498821094842,0.18621212538358,0,0.264944870073533,0,0.0569195071833516
"KU1",0,0.0842650552661223,0,0,0.0594108002329669,0,0.310813374390357,0.233830730422626,0.0592164341296798,0.0432784261869686,0.00687313414501011,0,0.0860666371872168,0,0.287567032462091,0.0596366556913712,0.240783663883793,0.257945816825159,0.0670347931549783,0.189286805003092,0.0432784261869686,0.0133673093994393,0,0.180341961584799,0.0697620028179705,0.09022660052208,0,0.09022660052208,0.0347648625991817,0,0.169653848522815,0.0974239318521344,0.0607734201349278,0.221715152833781,0.189286805003092,0.039667666852555,0,0.221234342759206,0.216676897236112,0.18825836510157,0,0.122217058415431,0,0.0697620028179705,0.0287865945911887,0,0.0345347947689353,0.173680905308372,0.0432784261869686,0,0.0998939955273672,0.0438948830762571,0.203990373933139,0.233830730422626,0.235440401281843,0.0305151932792621,0.09022660052208,0.108587697429055,0.110322150655866,0.0753811741006037,0.0413798483988071,0.235440401281843,0.194152747498883,0.211686371284191,0.0653839369722652,0.0819055165703985,0.163503934899011,0.177114799152158,0.0806777760031188,0.0876603855234194,0.163503934899011,0.245949034322383,0,0.173680905308372,0.0133673093994393,0.0305151932792621,0,0.227931144028472,0,0.0697620028179705,0.0804845527799675,0.197257602755464,0,0.221715152833781,0.09022660052208,0,0,0.231114082991553,0.251240607676704,0.0753811741006037,0.0804845527799675,0,0.0498302225513068,0,0,0.0580562142686873,0.0616704745874944,0.128077433610549,0.0842650552661223,0.0930381192111746,0.255437744053839,0.321242034381813,0,0,0,0.039667666852555,0.104232090302797,0.0835725326686857,0.0596366556913712,0.0594108002329669,0,0.0340092760052644,0.128077433610549,0.221234342759206,0.0787712614104313,0.179643416766658,0.336354940267431,0.18825836510157,0.247438727923175,0.0502957455437199,0.160472961694729,0.163503934899011,0.0425144191192798,0.0243236633398192,0.169632687385106,0.245949034322383,0,0.180341961584799,0.213074004948767,0.00687313414501011,0.227931144028472,0,0.169632687385106,0.169653848522815,0.090869591923701,0.287562260912015,0,0.128077433610549,0,0.214402996769191,0,0.129795054237289,0.0806777760031188,0.090869591923701,0.217637858977739,0,0.287562260912015,0,0.077507125421862
"KUK",0,0.0158368152005525,0,0,0.0947205325711583,0,0.212967115704678,0.140642207625647,0.1581790897361,0.0658276159573344,0.0930381192111746,0,0.185958812146772,0,0.189034674241476,0.124430059515544,0.143473813267829,0.158118856985692,0.0337443279680961,0.11348040363704,0.0658276159573344,0.0926546365831743,0,0.0959832368787347,0.0313500638160346,0.156638700030148,0,0.156638700030148,0.133633286897088,0,0.0887096559270834,0.0596801997450276,0.0623616904818601,0.123815442667894,0.11348040363704,0.0602367060726919,0,0.121484678188243,0.123258831124639,0.123756136492984,0,0.218439078311115,0,0.0313500638160346,0.128077496997408,0,0.0660929585246979,0.273548074838461,0.0658276159573344,0.0998939955273672,0,0.138304985076546,0.133025508965531,0.140642207625647,0.139069040510245,0.0765426089460834,0.156638700030148,0.00875931017946835,0.189098016497414,0.156391804141348,0.0593123918235785,0.139069040510245,0.109060649875936,0.113255449495917,0.0345347811958429,0.0278700963821273,0.0793902626901639,0.276643538171144,0.130785177315053,0.0759689925106786,0.0793902626901639,0.152381803335954,0,0.273548074838461,0.0926546365831743,0.0765426089460834,0,0.132493734785307,0,0.0313500638160346,0.10301925086959,0.129254434419443,0,0.123815442667894,0.156638700030148,0,0,0.13707561134702,0.151362904877272,0.156391804141348,0.10301925086959,0,0.0502957261913803,0,0,0.110518948518213,0.0401058559641013,0.0287865708986324,0.0158368152005525,0.00687313138321365,0.157471600410083,0.223416293288903,0,0,0,0.0602367060726919,0.0567643415073378,0.167803042439862,0.124430059515544,0.0947205325711583,0,0.128746919731472,0.0287865708986324,0.121484678188243,0.161271359587877,0.111051987131198,0.29692000066418,0.123756136492984,0.148018576772253,0.0516671171576227,0.0812255577618125,0.0793902626901639,0.0765744555508419,0.117937383355869,0.268399553087435,0.152381803335954,0,0.0959832368787347,0.113727335725948,0.0930381192111746,0.132493734785307,0,0.268399553087435,0.0887096559270834,0.0706935595145017,0.201652820113215,0,0.0287865708986324,0,0.117494453397088,0,0.0403772930112417,0.130785177315053,0.0706935595145017,0.120392094035539,0,0.201652820113215,0,0.0339066700888658
